Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,74.429648477045,80.419059201046,79.729446562185,73.847269545779,75.943870673762,77.547706244142,73.218213452212,74.534765642145,74.945409403293,76.514016857579,79.501355506352,80.431416158735,81.741266487095,81.235427474837,82.6711830556,71.895133556538,81.515553991988,89.673351779469,93.250240866537,96.480899269588,100.466341463338,96.238180431378,91.11175133863,87.107355446705,88.135531206077,89.046590045161,91.169972731407,92.023242690845,91.130096537375,84.35102352572,93.536589662986,97.156686393476,98.631367110072,100,98.577351868273,98.738483667798,99.370972147919,106.304878323191,108.810022621038,101.36930336373
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,34.664632186616,38.086631855199,38.36080765943,37.732002207442,39.013358532553,39.26600331594,38.281691637308,38.849861094962,39.450153637587,41.327566884449,43.626304138288,46.304524751695,48.48037416209,51.11706529282,53.767282949746,51.279984645329,54.433418614558,58.528177103832,61.917022149352,64.038539351615,68.494901899242,70.468747859509,70.799615053082,72.263558709832,74.411006652704,76.963598867323,81.287133333101,84.173270357441,86.106554083749,82.940202727562,88.279880733341,93.023726674394,97.95995852037,100,104.326444313015,108.658949483558,112.444286011696,117.135274557438,121.705875586764,121.534253384579
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.063683114394,-0.073882903573,-4.151804919521,3.125876652229,1.326097257114,-3.840444729534,1.623249947812,1.028493883531,3.546739731764,4.949804617209,4.055633917141,3.378927333035,3.072274585753,3.84944254158,-7.656377406782,8.797234945483,8.436998660942,5.063062623298,3.664368626416,5.768496579081,0.528705545535,-1.680265893145,-0.032190592351,2.426281275897,2.378004613179,4.668568254316,2.950935991722,1.138380623583,-4.959037865513,7.735453536145,4.616390459296,4.405819738746,1.877590983834,2.72040442106,3.058675488577,2.78746179019,4.810507853049,3.289254977686,-1.896648203723
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,11.344900767768,-5.292727112629,1.957422161936,1.277510191678,4.167595921176,-2.556618420722,1.864255008687,-4.860711629099,-1.197567948533,11.771115559055,4.274428641491,-1.337907724157,7.763696176058,2.935658599997,3.655938377228,12.695961597398,7.676803826254,2.239657106552,17.909977623731,-1.585045160076,15.977993118112,-7.470004292692,4.725717055398,4.248224209482,-12.414230219151,8.848726435507,14.978167969933,-7.681733689147,-14.600259850225,8.796869486648,-15.082606462171,20.806764903437,1.445074346425,4.630581604422,2.69153278132,6.633660097835,-0.983484323286,-10.522785520492,-1.948858825902
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,8.047076462881,-0.857523882661,-7.377671951879,2.839104466393,2.111869669205,-5.583005612441,1.798121161195,0.550942580432,2.093000047334,3.90430246831,1.169867666356,1.628530729554,-0.618829428509,1.767400782383,-13.034831607302,13.381184455114,10.00765791064,3.988798250637,3.464504083882,4.130809542534,-4.208534888775,-5.326814232947,-4.395037778434,1.180354694618,1.033702102451,2.384574956962,0.935911171052,-0.970565834623,-7.438895896346,10.88969137934,3.870246652709,1.517837599591,1.387624373492,-1.422648131727,0.16345722062,0.640569367309,6.977798471117,2.356565697983,-6.838266437296
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,9.871732231746,0.719874115605,-1.639187207868,3.395940448818,0.647585321772,-2.506778371897,1.484180644465,1.545160074465,4.758950406402,5.562237090479,6.139004131355,4.698999551474,5.438677354087,5.184604479433,-4.626044255838,6.149444059001,7.522508402916,5.790108650586,3.426387653376,6.958876003025,2.881741422406,0.469523304476,2.06772827176,2.971688609324,3.430396025325,5.61763551784,3.55054595481,2.296790558449,-3.677247788951,6.437985235361,5.373643350722,5.306422374642,2.082525871227,4.326444313015,4.152835073669,3.483685923828,4.171833636129,3.90198515912,-0.141013900404
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.063683114394,-0.073882903573,-4.151804919521,3.125876652229,1.326097257114,-3.840444729534,1.623249947812,1.028493883531,3.546739731764,4.949804617209,4.055633917141,3.378927333035,3.072274585753,3.84944254158,-7.656377406782,8.797234945483,8.436998660942,5.063062623298,3.664368626416,5.768496579081,0.528705545535,-1.680265893145,-0.032190592351,2.426281275897,2.378004613179,4.668568254316,2.950935991722,1.138380623583,-4.959037865513,7.735453536145,4.616390459296,4.405819738746,1.877590983834,2.72040442106,3.058675488577,2.78746179019,4.810507853049,3.289254977686,-1.896648203723
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.155941710686,-0.074273051653,0.026033981121,0.018074045256,0.057905785713,-0.036518555795,0.026984408313,-0.07052387569,-0.016362606974,0.153462109498,0.059348474851,-0.018615292825,0.103093323855,0.04075662163,0.050309867569,0.196113363049,0.122832283459,0.03558428817,0.276911582201,-0.027874607973,0.261453297682,-0.141019199339,0.083958941611,0.079067833028,-0.235163254784,0.143402699475,0.252430788007,-0.144586571075,-0.250842396411,0.13580452148,-0.235136600656,0.263296641649,0.021159114945,0.067514203188,0.039972489466,0.098166841449,-0.015098479678,-0.152615734098,-0.02448534809
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,3.652953240702,-0.385642660013,-3.291841645434,1.22414460068,0.908048601745,-2.41916203544,0.765021377608,0.234805162223,0.8877952305,1.632851018082,0.48438617645,0.655596374654,-0.244903600028,0.674406117944,-4.874122010129,4.712202693507,3.672696059207,1.485046450463,1.276660871363,1.519257942078,-1.523877964284,-1.837907009398,-1.46017494158,0.375037822982,0.324446227742,0.738614644617,0.283569694133,-0.288313907137,-2.16370164413,3.084765591916,1.128438176611,0.439395763162,0.390589108123,-0.398521711645,0.043941919669,0.167365458548,1.785052652951,0.615319943173,-1.76940813029
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,5.254788163007,0.386032808093,-0.885997255208,1.883658006293,0.360142869656,-1.384764138299,0.831244161891,0.864212596998,2.675307108238,3.163491489629,3.51189926584,2.741946251206,3.214084861925,3.134279802006,-2.832565264222,3.888918888927,4.641470318277,3.542431884665,2.110796172851,4.277113244976,1.791130212137,0.298660315591,1.344025407619,1.972175619887,2.288721640222,3.786550910224,2.414935509582,1.571281101796,-2.544493824972,4.514883422749,3.723088883341,3.703127333935,1.465842760766,3.051411929516,2.974761079441,2.521929490193,3.040553679775,2.826550768611,-0.102754725344
