Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,54.662012608293,60.543984443955,59.477124672694,53.244686768067,55.373433846252,57.097538259485,53.263914155944,55.012865117784,56.071589921615,58.148628891264,61.129067232332,62.328838885413,63.605484600562,64.501151218161,68.572444132628,61.910572220234,67.903807381637,71.161824376266,77.048800222432,80.877968430096,88.623427468011,84.396402964251,85.379827071019,76.259298281574,71.162266022583,66.90399898516,72.857852702199,82.394660748396,82.06028322384,81.277461183528,86.644903229969,98.339457166991,99.952022225535,100,97.364727972091,99.623800146524,100.125226447248,98.725724190534,97.031533428742,113.0490477021
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,37.970506681664,40.510139179583,41.789283584036,42.672103009303,44.25900032402,45.39603955579,45.992999342553,47.153243820665,48.273181974604,49.851680381585,51.547909452023,53.343910216179,54.878464772428,56.150181681721,59.479992630887,56.965156290391,60.660730833089,63.610020501833,67.524712638645,69.291692654791,70.149975398449,70.10964474842,70.052258428829,71.23585573015,73.209101179026,75.949916627178,80.097905089586,83.948479131171,86.084881349819,83.799160530875,90.01921580571,94.401583905234,98.781897280661,100,104.657621664155,107.421762366212,111.234623220036,117.066243202139,122.236480418171,123.003996900561
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.222933647511,0.987008135869,-2.176818134894,3.635084136153,2.798316009467,-1.407360688506,2.671329489026,1.813255319448,3.092433705131,4.229656705797,2.985992610401,2.32874157642,2.227064076714,4.808686073065,-5.637289287037,8.054986206269,4.446594252609,6.915996454352,3.279686756861,3.792263492772,-2.000895405438,0.834279301168,-2.56749088683,0.090238234194,0.684602842217,6.263885974911,6.883116605593,1.841111611443,-3.175046210934,7.253764377627,7.260193771167,2.951072732768,0.974325363596,2.494805269157,2.320952383534,2.81414207917,3.513239112021,2.931808840287,4.315921685239
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,8.457942608451,-2.480380971737,2.171480469287,1.576743240025,3.320147707909,-1.231918286959,1.538399614939,-3.111060459411,-0.8805166895,7.730733433334,2.99381775755,-1.182397827048,4.881736239685,-10.999632336904,-0.253043027957,16.349749993261,-0.762922736879,8.228516845173,2.061381502863,1.693590606701,-6.728545666702,8.382811994087,-4.320871853846,3.065318388844,-3.171945823206,4.664393216431,4.279524210645,4.002528358238,-17.759837729477,8.376432283815,6.313535322186,-10.731191212602,2.776694860916,1.752019939968,-2.290122883226,5.026076878501,4.836025503903,4.840114088255,-0.043606101844
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,10.760620685178,-1.762123489327,-10.478714192934,3.998046016229,3.113594901882,-6.714167055889,3.283556962637,1.924504025675,3.704262662343,5.125552223494,1.962686014038,2.048242415516,1.408159411447,6.311969379735,-9.71508598922,9.680471277319,4.797988684667,8.272660092353,4.969796020976,9.57672304122,-4.769646835523,1.165244100728,-10.682299440427,-6.683817414856,-5.98388341944,8.899099915328,13.08960900231,-0.405824262784,-0.953959710542,6.60385052422,13.497105428098,1.639794549411,0.048000804182,-2.635272027909,2.320216182476,0.503319789033,-1.397751901666,-1.716058074715,16.507534929479
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,6.688434576895,3.157590742363,2.11254979639,3.718816751008,2.56905764578,1.315004111822,2.522654522855,2.375103096193,3.269928234296,3.40255144351,3.484138897675,2.876719291913,2.317333246413,5.930187310952,-4.228037411003,6.487429831421,4.861942195946,6.154206689337,2.616790130751,1.238651721115,-0.05749203731,-0.081852247002,1.689591924469,2.770017189588,3.743817918826,5.461478625144,4.807334270826,2.544896870984,-2.6551942491,7.42257468384,4.868258471595,4.64008461958,1.233123429365,4.657621664155,2.641126998784,3.549430552839,5.242630229049,4.416505625029,0.627894782118
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.222933647511,0.987008135869,-2.176818134894,3.635084136153,2.798316009467,-1.407360688506,2.671329489026,1.813255319448,3.092433705131,4.229656705797,2.985992610401,2.32874157642,2.227064076714,4.808686073065,-5.637289287037,8.054986206269,4.446594252609,6.915996454352,3.279686756861,3.792263492772,-2.000895405438,0.834279301168,-2.56749088683,0.090238234194,0.684602842217,6.263885974911,6.883116605593,1.841111611443,-3.175046210934,7.253764377627,7.260193771167,2.951072732768,0.974325363596,2.494805269157,2.320952383534,2.81414207917,3.513239112021,2.931808840287,4.315921685239
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.667498236949,-0.196175983922,0.165847857776,0.12577745932,0.259589262921,-0.096807775376,0.121107106163,-0.242208870142,-0.065236261316,0.550686471407,0.220423238163,-0.087061999808,0.347117096694,-0.802442353425,-0.015675614473,1.070632842143,-0.053793604486,0.551253464151,0.139793559366,0.113496836074,-0.4417993999,0.523866086375,-0.290237925131,0.202195593783,-0.215448107681,0.304684401813,0.275336520768,0.251242254732,-1.138460650307,0.456073431362,0.347352646249,-0.585188676341,0.131294036404,0.084321743043,-0.109420955246,0.229321480056,0.225397180259,0.228470506239,-0.002096523285
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,3.685846321265,-0.617735158312,-3.573447738526,1.247704538255,0.975089430831,-2.109135162902,0.975951026238,0.575419128033,1.108770156596,1.543299560981,0.596042709583,0.615844427973,0.422230283718,1.877454636838,-2.931136912847,2.794478271383,1.40587902466,2.432162436429,1.479660496523,2.897943302128,-1.523745742268,0.361739956528,-3.327112240171,-1.908362741727,-1.592886077865,2.212009167371,3.334311038642,-0.109378267034,-0.251439713725,1.780536555439,3.61705112895,0.464996468417,0.013438216439,-0.730997724563,0.611390694654,0.132626788696,-0.36003514073,-0.421053904565,3.86741613407
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.869589089297,1.800919278104,1.230781745856,2.261602138578,1.563637315715,0.798582249772,1.574271356625,1.480045061557,2.048899809851,2.135670673408,2.169526662655,1.799959148255,1.457716696302,3.733673789652,-2.690476759717,4.189875092743,3.094508832435,3.932580553772,1.660232700972,0.780823354571,-0.03535026327,-0.051326741736,1.049859278473,1.796405382138,2.492937027764,3.747192405727,3.273469046183,1.699247623744,-1.785145846902,5.017154390826,3.295789995968,3.071264940693,0.829593110753,3.141481250677,1.818982644125,2.452193810417,3.647877072492,3.124392238612,0.450602074454
