Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,78.613071699498,86.639462881848,86.353920367241,80.12129540701,83.873636660444,87.23348400766,84.261986761487,87.865672729001,90.793269915605,95.103109990139,100.752417263499,104.228384606158,107.505326363801,106.461291677757,112.130696897653,103.501747517731,114.654357871536,121.386460735873,125.891975437577,118.787554462991,128.062858820848,138.167667917759,142.005193455786,154.035388919939,155.367764487874,151.738134845879,147.516148714239,137.09891798696,124.07991335068,111.021707702754,106.330594337032,101.5193276264,99.277025579172,100,94.257644557266,86.512311668591,81.087693147153,71.381979089121,69.724793846317,67.89903759177
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,47.92588881137,50.194459836868,50.590817125148,50.459373259644,51.443304725903,51.826613982731,51.502896344866,52.072034230168,52.659128604453,53.959783090871,55.482440775332,57.199609563358,58.623143747952,59.995033966027,61.702020399465,63.091345237846,63.076571227621,66.38995226387,64.869750122705,65.445713051257,69.630758061708,71.467654303357,71.952950107856,75.143448816869,79.112633431107,82.323531027091,85.273796626699,86.578519585547,90.151958168269,86.214575994583,89.612544450526,94.621121894615,97.834574938226,100,101.539126124722,102.759437810987,99.286761947881,98.616715430058,100.755551479926,100.523914086587
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.842240059302,-0.256061618473,-6.72464450251,4.486967132156,3.786127507815,-3.209874726354,4.05324875263,3.164205633368,4.579371638119,5.744516940538,3.421938908832,3.086945896085,-0.754120034365,5.183336046145,-7.109595153477,10.103040988157,5.758837961198,3.382711216662,-5.258908771779,7.729931091209,7.493678489702,2.582940110599,8.281526187913,1.150317208696,-1.984524676151,-2.335352550282,-6.576569978902,-8.478949655571,-9.971231495721,-3.43113456305,-3.6426895401,-1.612763773135,0.881101282939,-4.868190287281,-7.052178990251,-5.801772525675,-10.444291254841,-1.564817742739,-2.272582362489
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,10.3057816944,0.141387998036,3.915175335848,3.013287608861,4.152545704738,-0.052768267834,1.981166730807,-2.202194085458,-0.59377863808,6.021253653586,1.785138845813,-1.404350129945,3.601265572325,8.756342084595,-13.242799543217,25.539317460226,-12.248123295703,14.059171349126,-3.165350672766,9.88358754921,-12.270518222287,-20.014022530058,23.704112525381,16.27680072288,-5.846507326419,17.124871605414,-23.962966494087,13.168025022829,6.691955268139,19.623061712801,-10.275886163607,5.557452964204,0.412747113373,13.215158687675,7.474653992184,8.56543678205,-0.153940244971,10.875688443922,-2.605057524919
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,10.209995626468,-0.329575582661,-7.217535618216,4.683325743016,4.005844364205,-3.406372312164,4.276763587018,3.331900952529,4.746871743402,5.940191938987,3.450008880252,3.144001291035,-0.971146938814,5.325320715681,-7.695438999901,10.775287008459,5.871650227094,3.711711070897,-5.643267531463,7.808313252839,7.89050720088,2.777441058288,8.471658797394,0.864980169348,-2.336153612018,-2.782415993137,-7.061756165733,-9.496066655696,-10.524028664511,-4.225401917147,-4.524818788638,-2.208743989597,0.728239405452,-5.742355442734,-8.217193337533,-6.270342818047,-11.969404580814,-2.321573685616,-2.618517967325
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,4.733498077475,0.789643497645,-0.259817636824,1.949947854479,0.74511009522,-0.624616607161,1.105059959136,1.127465794191,2.469950644622,2.821838037964,3.094977012599,2.488713114408,2.340185343818,2.845212879462,2.251668307433,-0.023416857208,5.252950456505,-2.28980755269,0.887875978346,6.394681661078,2.638052913371,0.679042581192,4.434145791424,5.28214325631,4.058640771679,3.583745209662,1.530039719658,4.127396263909,-4.367494898266,3.941292312517,5.589147674357,3.396126551099,2.213353574789,1.539126124722,1.201814249185,-3.379422792769,-0.674859875251,2.168837240767,-0.229900377634
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.842240059302,-0.256061618473,-6.72464450251,4.486967132156,3.786127507815,-3.209874726354,4.05324875263,3.164205633368,4.579371638119,5.744516940538,3.421938908832,3.086945896085,-0.754120034365,5.183336046145,-7.109595153477,10.103040988157,5.758837961198,3.382711216662,-5.258908771779,7.729931091209,7.493678489702,2.582940110599,8.281526187913,1.150317208696,-1.984524676151,-2.335352550282,-6.576569978902,-8.478949655571,-9.971231495721,-3.43113456305,-3.6426895401,-1.612763773135,0.881101282939,-4.868190287281,-7.052178990251,-5.801772525675,-10.444291254841,-1.564817742739,-2.272582362489
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.038827108239,0.000534928268,0.014871723893,0.012751543159,0.017324779062,-0.000220931023,0.008565340055,-0.009331329113,-0.00238513276,0.022990184088,0.006833805346,-0.005290999254,0.012976917136,0.032937579135,-0.051505832648,0.092772779319,-0.050729581497,0.048316024964,-0.012001501892,0.038301940987,-0.04850265609,-0.064565369477,0.05962490097,0.04677381425,-0.019313281177,0.054341131082,-0.091191355526,0.040785246437,0.025629386948,0.089064026056,-0.057774024701,0.029094683842,0.002318312797,0.073882129493,0.049732115864,0.065896477482,-0.001364940475,0.107511755303,-0.029006978441
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,9.485239071802,-0.307205762731,-6.722689618645,4.339178152336,3.718455389975,-3.168684898735,3.970266037248,3.09976197793,4.423327977982,5.544177888566,3.225966024367,2.940628409796,-0.908830054406,4.972705794875,-7.195587297661,10.01184226436,5.488945246328,3.473488746857,-5.297881688555,7.300680695429,7.38289881166,2.608357748891,7.971011205879,0.815291712904,-2.195742618978,-2.605801144984,-6.583235098659,-8.806615896724,-9.651477028998,-3.851278243809,-4.090263356872,-1.978341598782,0.648322868014,-5.104446602578,-7.237239145028,-5.45334313069,-10.358059084081,-1.974825260049,-2.21029409658
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,0.318173879261,0.050609215991,-0.016826607758,0.135037436661,0.050347338778,-0.040968896595,0.074417375327,0.073774984551,0.158428792897,0.177348867884,0.189139079119,0.151608485543,0.141733102906,0.177692672136,0.137497976832,-0.001574055523,0.320622296367,-0.139093555159,0.050974418667,0.390948454793,0.159282334132,0.039147731185,0.250890081064,0.288251681541,0.230531224004,0.216107463621,0.097856475283,0.286880994716,-0.345383853671,0.331079654703,0.505347841473,0.336483141805,0.230460102128,0.162374185804,0.135328038913,-0.414325872467,-0.084867230285,0.302495762007,-0.033281287468
