Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,11.063544075786,-1.081263240256,-9.622361620739,4.472032356595,3.571899009619,-6.516835175471,3.481577167455,1.920008084755,4.004066063751,6.27127303563,2.970627803482,3.829658181834,0.486090260291,5.554817901825,-10.882952352138,11.820522127328,7.893099830105,5.972975553298,1.537227518552,4.396863132852,-2.183475228717,-1.503146575485,1.759625737696,3.853026701535,2.150265779995,4.129574162163,0.926535909015,-1.049443574195,-7.475724691355,4.536131296563,2.849181313928,2.844554169209,-0.223161440265,2.572992550428,1.101429227982,0.316528620558,-0.249286098425,0.43799152942,-1.814734143978
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.097444046818,-0.013527699561,-0.094845959629,0.036980534062,0.029434389577,-0.070193519682,0.02925598084,0.01430497564,0.03910414809,0.07118901479,0.041428981226,0.055116995365,0.025451761476,0.075030751307,-0.107469253974,0.083475125105,0.047862006329,0.018040362334,0.029885804589,0.09249927652,0.056185393914,0.04299587378,-0.011763594622,0.057016642962,0.021992683837,0.111541794659,0.154908350864,-0.057042553105,-0.045148844382,0.105478363119,0.034149116366,0.086461393741,0.055486145634,0.248539894677,0.021172027467,0.10972440925,0.027005971441,0.05655909164,-0.038823981776
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.644077696,-0.077862633774,-0.625456088863,0.23924016719,0.180026554957,-0.519593187966,0.140119678597,0.017501744876,0.166901704701,0.348356779844,0.112100101656,0.200146664948,0.0425763804,0.362390954313,-0.710890116825,0.843184601079,0.589483594338,0.189330785574,0.44934038185,0.489484979002,-0.65260983024,-0.382472136317,-0.25957383899,0.290291920254,0.010736530813,0.303057139248,-0.008133247648,-0.100497488757,-0.710721311926,0.146770863263,-0.015354889308,0.096926646749,0.012707147357,0.14627751236,0.346086069717,0.134315914465,0.103704241341,0.119936521921,0.102404287697
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,0.040014552389,-0.000233331605,-0.025852399776,0.023075459594,0.021995891326,-0.006788977497,0.025390427291,0.019073585566,0.020903600049,0.019686145441,-0.003945017341,-0.02805997065,-0.033874536481,0.001633821315,-0.062164550177,0.081141040639,0.03272008794,0.049468944625,0.032408131304,0.03128201445,0.069180683482,-0.047701557884,0.018037080069,0.036578474723,-0.001695631332,0.033353839097,0.131375376326,0.065083330854,0.057350350478,-0.089862808172,0.008646856705,-0.035010124042,-0.038803231838,-0.032727131292,0.179456464246,-0.039479333489,0.183758755722,0.333536697071,-0.338906854616
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,1.756583247788,-0.056266210477,-1.241564595396,0.82706504145,0.708854072591,-0.605300016674,0.785251700638,0.616467561414,0.890431701264,1.122236363973,0.649753973871,0.594878973578,-0.182538046904,0.986438518417,-1.422369343851,2.062862119779,1.113583786829,0.6907531854,-1.027808119379,1.321557990664,1.37910940216,0.535438574429,1.704153473209,0.185475768677,-0.486523333953,-0.554011350504,-1.312744027607,-1.625549437806,-1.647736126538,-0.639770772762,-0.627684604451,-0.28442994578,0.089170835786,-0.709839621931,-0.933420270702,-0.646619872008,-1.153280215683,-0.197406929841,-0.216538993885
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.567125467594,-0.043084696319,-0.496967497392,0.220671033945,0.162733409198,-0.41861108044,0.109125356195,-0.000583440773,0.115096264592,0.268003237995,0.101391168418,0.25018263023,0.040670686947,0.091429986075,-0.287800623556,1.126888217774,0.537682915298,0.172076144973,0.081876534428,0.050325271175,-0.031512071825,0.335642311001,0.305890941666,0.083508620611,0.024792365982,0.276907093132,0.241034240644,-0.104463198738,-1.320713265914,1.122347482474,0.451302067295,0.32490598554,-0.287508370638,0.286154561763,-0.068950800726,0.009381545744,0.364067724348,-0.039128503534,-0.126310239073
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.050929530354,-0.008317303362,-0.049119575114,0.018563493803,0.014391271704,-0.030896066905,0.015077797135,0.008820238158,0.016977839334,0.02342435265,0.008872993628,0.009169140009,0.006195597217,0.028026133639,-0.043445925844,0.04385845278,0.021321797654,0.035708290174,0.021917252803,0.043661990747,-0.022824626935,0.00542872126,-0.051115704996,-0.028072185027,-0.022582528656,0.03090995241,0.047547657466,-0.001651801268,-0.003908098676,0.028961039622,0.060362055668,0.008092761963,0.000234119895,-0.012888249488,0.010771236518,0.002364750199,-0.006579293625,-0.007984577901,0.075159996865
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.155178473533,0.013448569712,-0.073107542786,0.086961081015,0.077965758764,-0.015214515966,0.087534701854,0.075481105984,0.092843314235,0.1055872153,0.071188088128,0.107158257767,0.128850599451,0.121547711763,-0.045401011537,-0.048869383105,0.029463245554,0.151771397185,-0.182939918901,-0.067929956773,-0.04134513537,0.013521465259,0.013835927296,-0.284452465332,-0.01881075063,0.109322095034,-0.07484628147,0.104175798524,0.021462976101,0.187187403475,0.009700572535,0.010667146087,-0.169572787599,0.117660991639,-0.122287235191,-0.115340263251,-0.183548294109,-0.120051949018,-0.124401794453
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.38300031257,-0.030815604039,-0.337016054772,0.151621162802,0.114364178681,-0.274289900661,0.082937640849,0.009388928655,0.082426405922,0.173024231618,0.052170751697,0.126051042585,0.075551846361,0.203512370436,-0.194149100052,0.413863085951,0.181088132086,0.337112797263,0.211852828621,0.345574228638,-0.372978633638,-0.128892322186,0.067282578364,0.18412170854,0.104688776952,0.291751691348,0.108914675776,-0.009108506359,-0.41157005093,0.051546763282,0.020517813964,0.418283196814,0.201172200117,0.080716988098,0.182347643095,0.252728065587,0.093802405269,0.030000637986,0.125371605758
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,0.555468354573,-0.17848862555,-0.695274769938,0.151638218674,0.103904325382,-0.486705548678,0.106639495465,0.024786903054,0.151650594111,0.28646000851,0.098444507945,0.136907260401,-0.010337633462,0.17493193898,-1.091516306077,0.351043879736,0.665494037043,0.098750822898,0.091210298877,0.523878581208,-0.022412703314,0.165331927691,-0.25004116615,0.212869620569,0.041797257951,0.60844186469,-0.201548170264,-0.235757722203,-0.184282066952,-0.301986410062,0.280702378628,0.188083053945,-0.317577200532,0.227979494147,-0.335528775245,0.266486203075,0.060520940512,0.015381798951,-0.152172003411
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.11879654523,-0.019419061292,-0.115185586225,0.043320366616,0.033729155278,-0.073403463514,0.035827615645,0.021483859556,0.041837659837,0.056994488507,0.01811725796,0.008623159953,-0.0123701913,0.090255157012,-0.098554114646,0.084585131819,0.078407803654,0.069739249816,0.028931778532,-0.024109186825,0.061632086249,-0.01682467583,0.070769616051,0.012935565738,-0.064712601622,0.00872941552,0.013589437588,0.015750638132,0.000180934687,0.022498829797,0.09812477559,0.01857465799,0.058639461795,0.031716719655,-0.038067827428,0.028877549863,-0.030134421306,0.022361598004,0.036182919125
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.321697928855,-0.050540332808,-0.317933502689,0.116926046769,0.090521664168,-0.226192067451,0.088458893772,0.039864707759,0.10470359514,0.17211605367,0.056429268376,0.069032689658,-0.037434540422,0.120221767325,-0.142225058574,0.334132018745,0.23312251369,0.296846412137,0.064649490304,0.19376944231,-0.078226714421,0.230227276924,0.202359017007,0.085163471998,-0.004484334659,0.223912678152,-0.013858936347,0.071948074099,-0.189908995936,0.267606972087,0.253715196021,0.188755760417,0.277266823075,0.368209058472,0.382214674852,0.161221159264,0.156187821001,-0.17502262182,-0.164289288037
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.084450264432,-0.011571741274,-0.079458210252,0.031714774394,0.025499284706,-0.051302755844,0.030572510686,0.023917819403,0.046646849672,0.070622147371,0.05062089846,0.04876345621,-0.000903216594,0.141457128386,-0.186411769665,0.041762725706,0.053422222833,0.009700039752,-0.062228120757,-0.040088402862,0.070921809209,0.02962996077,-0.019731747014,0.059305132294,0.014318343926,0.046772348834,0.065752133518,0.056432280549,-0.065514440092,0.043457591394,-0.012417059313,0.025520852495,0.050834073455,0.069369475092,-0.059618197085,0.022898503259,-0.036688799894,0.037833084794,0.004759630278
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.186841923813,-0.019886339342,-0.165076610833,0.072628337443,0.056708872194,-0.110496896385,0.057203284711,0.035770504119,0.076315505453,0.123314412478,0.088609406721,0.121757602468,0.057961367014,0.068412755693,-0.383793080904,0.304953264804,0.030503113576,0.203038675881,-0.006547725783,-0.04110938669,-0.03405226039,-0.022011143944,-0.003820658253,0.199259218258,-0.067578930418,-0.019361995156,0.079597248912,0.03421525449,-0.118329592074,0.017297198016,0.043476773921,0.03981445502,0.015972549355,0.104913408699,0.12990021783,0.042673438553,-0.064603947706,0.012318771539,-0.038031468697
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.780188870756,-0.142680309252,-0.793640531987,0.269631426575,0.203834377193,-0.544271835894,0.202845644027,0.093462908293,0.244153436155,0.397989832782,0.151825192109,0.214132709612,-0.011086872534,0.218563999177,-0.825319038688,0.516985583837,0.604458597071,0.602154461333,0.209877765143,0.40255869017,-0.496030584347,-0.227351149355,-0.194375239964,0.029029765375,0.268161113026,0.386218419981,0.162290568303,-0.199562963192,-0.456635898832,0.406925005692,0.127217150984,0.234262741393,0.179342362384,0.495215735805,0.358372874769,0.0128183929,0.117448313406,0.023519715924,0.009931994247
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,0.782030380429,-0.081072434335,-0.699081049473,0.275704761134,0.201877653751,-0.526166857764,0.171155611053,0.051588779264,0.193350298729,0.354050092357,0.103723136887,0.141864157763,-0.052764509735,0.14904044912,-1.059754219212,1.06164382609,0.805074751248,0.327171204884,0.278846701014,0.338786178834,-0.344281146103,-0.426741074434,-0.338426328178,0.08539235568,0.072858277857,0.166234532576,0.064151281791,-0.066532837746,-0.510347023004,0.747386950458,0.281769079927,0.111601574283,0.100711251352,-0.104920119963,0.011585359421,0.044980427553,0.491559874702,0.17803902122,-0.526501182194
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.171711054686,-0.0171439398,-0.149666764989,0.070145779671,0.056640870064,-0.09762203623,0.056556119202,0.032301791037,0.061187909909,0.090200565999,0.037607351392,0.017106015663,-0.10672278851,0.15371533501,-0.099180796438,0.173694119578,0.112955241255,0.018007689704,0.144311715561,0.09144866191,-0.138604122117,-0.049384878763,0.058229982335,0.097970837682,0.001252087099,0.05113461021,0.075391235957,-0.01589692901,-0.240513894197,0.121162748048,0.009718626,0.014969237852,0.013443161655,0.089411642623,-0.04303692709,-0.012942804498,-0.032828619141,-0.005565366447,-0.029237831939
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.143984102342,-0.01382764903,-0.124251508532,0.059945543133,0.049266127924,-0.078844440026,0.051090686302,0.031331098021,0.055254675134,0.07737183968,0.027719669768,0.041591683326,0.065366526536,0.032076199396,-0.265952061968,0.153667019808,0.097597375091,0.137711068226,0.060272061513,-0.062379197728,0.056868860073,-0.095864787705,0.077672043448,-0.025225983109,0.183327935551,-0.129130928927,0.020190368136,0.028108613558,0.073960768919,0.047631326641,-0.092918131832,-0.069841904581,0.017503285916,0.059915271346,-0.061272633354,0.032763915278,0.121108284046,-0.058850034244,0.017213600202
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.045415005274,-0.007100044041,-0.045640578124,0.016921212805,0.013602730063,-0.033675172881,0.014552640189,0.008466034419,0.022825851306,0.042548434371,0.030748948253,0.041267828054,0.012638322218,0.046576163371,-0.137331082409,-0.002210490675,-0.005837712492,0.033123588572,0.014231417202,-0.009345188504,0.025892633893,-0.017192463516,-0.01245132239,0.1694913307,0.02926528267,-0.019780930782,-0.009390561199,0.045920238866,-0.053032998054,-0.003454945973,-0.000331943588,0.011754048025,0.007779699998,0.068555888626,-0.006081959288,0.008526229954,-0.035688861605,-0.024895102912,0.011955418118
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.686430608877,-0.040983266997,-0.563679496064,0.292953818053,0.233755939823,-0.413702096678,0.200673694434,0.080938478255,0.202252374936,0.350689424861,0.130253463074,0.195574202344,0.077325165516,0.339312349427,-0.72186063562,0.740928673713,0.647833983853,0.419797536161,0.385699966682,0.354487536826,-0.079631398241,0.050682322965,0.302333581997,0.417377548419,0.414669858398,0.535175952353,0.468217743145,-0.030522335115,-0.576840234904,0.658263995449,0.180752819033,0.180529913672,-0.066514429944,0.223826706755,0.566051696019,-0.121182364113,0.228531780465,0.348219075833,0.136925299623
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.124190818209,-0.006514071217,-0.094990907478,0.055873969576,0.047135021479,-0.05563604972,0.04986529743,0.034421133074,0.057139149868,0.085605781861,0.053371352091,0.080412598584,0.01370457223,0.319486620373,-0.398588264214,0.137164204342,0.042913039705,-0.040218285083,0.037562499199,0.048081178462,-0.002613328109,0.064126904577,0.000784967466,0.031621369759,-0.046611500852,0.007961312281,-0.002868132879,0.074924596724,0.053837902475,-0.033085540687,0.062127428102,0.025050256787,0.082589328581,0.04015343408,0.034693055701,-0.106009021449,-0.201115971506,0.13505628222,-0.143255967596
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.374256564475,-0.057156221453,-0.370255698031,0.141650252087,0.113106534253,-0.26262209837,0.110555939741,0.046257194984,0.1129206979,0.178864661272,0.014570603499,0.030068213196,0.041495182703,0.235765472812,-0.417791821805,0.39015443217,0.227380620281,0.335226443224,0.32664259618,-0.012879453918,0.040801432814,-0.096309633181,0.109235872772,0.030500754038,0.364797125908,0.160947251348,0.163017318459,0.007498488571,-0.462178492685,0.392720710069,0.21960377415,0.334336046728,-0.261948547137,0.013066483686,0.093826550621,0.069120071331,0.454128573357,0.063844323689,-0.047451958857
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.256284985532,-0.040970755012,-0.256840346454,0.088697719496,0.064381888924,-0.192874797936,0.053689852838,0.013320353633,0.067909939103,0.133998922728,0.073340851627,0.130163763812,0.061075313486,0.120933803858,-0.214783284045,0.291121783543,0.277494723454,0.227119073718,0.053173438666,0.009803365306,-0.042017103609,-0.127797818597,-0.014053037023,0.160320411788,0.142959074054,0.077828654391,0.056458554912,-0.020591600004,-0.064290852294,0.178388782764,0.185146385199,0.079586421858,-0.023034053335,0.280087386341,0.167920477513,0.164504509659,0.17846128881,0.057994766103,-0.053340713499
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.050695171916,-0.006813528815,-0.046994149864,0.019561227908,0.015598029737,-0.031439341462,0.015842143898,0.008789095036,0.019674960557,0.034279440686,0.023510875543,0.039803583066,0.018895919596,-0.002035836528,-0.074442771209,0.08955990454,-0.004013407984,0.042094689039,-0.002890268535,0.008140818366,0.031434737669,-0.037947587261,0.001701672623,0.050305675254,0.10048987064,0.053880476931,0.000164337623,0.028878208761,-0.055438754154,-0.070879626649,0.018105040608,-0.00962239591,0.036222736844,0.049649274661,-0.026636884565,0.116975299443,-0.058765338811,0.030832843009,0.02458624219
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.201096236385,-0.031425217443,-0.196586980263,0.074206590148,0.058318310798,-0.134308338926,0.060671537041,0.034162001271,0.078088004386,0.124675160811,0.060282102329,0.064936564774,-0.007965315835,0.184735274042,-0.280206636117,0.233781190252,0.11606230342,0.078685881689,0.057166562135,0.082760418739,-0.100678255152,-0.035580890044,0.077481564138,0.14062066978,0.104021013895,0.088953520236,0.005253574371,0.064925936675,-0.098332381827,0.099565878258,0.160501899193,0.171282846534,0.091595699834,0.062699655171,0.120454523285,0.119651785311,0.131975929996,0.112997329567,-0.038368616576
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.213754903958,-0.029245488305,-0.206877718106,0.08239488718,0.067926656302,-0.140620048375,0.078424343874,0.053493207476,0.105848881315,0.157985401082,0.083479332721,0.08860722735,0.017647487854,0.119858352087,-0.212919259956,0.019159057551,0.049838129762,0.118900387654,0.152223051513,0.100493652583,-0.281196510619,-0.200209371543,0.016614883179,0.160498454147,-0.065314073532,0.017814365394,0.126022814046,0.141966218948,-0.048885162394,0.039614899639,-0.002252001855,-0.064614631153,-0.012447916386,0.016194183373,0.062738810399,0.06509478893,-0.026711050822,0.066611990797,-0.029248767365
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.554150532216,-0.061480019035,-0.521040152648,0.201296251473,0.147480393172,-0.420322164888,0.119469771808,0.032311022279,0.161864437499,0.313587237941,0.166470043916,0.269791606751,0.059351365334,0.481635642799,-0.356836248788,0.228321709405,0.597525971552,0.223825620019,0.178639590419,0.461300348206,-0.409959201261,-0.533379890692,-0.439553868692,0.30302453334,0.247265077143,0.411728188994,-0.024589500897,-0.09225521529,-0.392686658944,0.118150909715,0.584536334393,0.212055927572,0.185827947203,0.116692930391,0.265427906763,0.321976398023,-0.130860500133,-0.082084852825,0.002026809967
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.58692489749,-0.000618344125,-0.377067314572,0.287768970615,0.248514311119,-0.161702946498,0.275558294195,0.224700321495,0.313061100922,0.397126623651,0.283663095418,0.274922709079,0.195373416707,-0.095693410345,-0.093181762894,0.883466913837,0.089676803984,0.318066687193,-0.208395480082,-0.196071196123,-0.279357908083,-0.523889984487,-0.026218518899,0.235466514405,0.526564545708,0.363556221763,0.12662118465,0.329858053097,0.526785995445,0.489027706739,0.356389648348,0.11824896624,-0.301542094772,0.171784982223,-0.159010474747,-0.495563010144,-0.469869463234,-0.771862502323,-0.407841356031
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.416777939551,-0.031658487564,-0.361273966058,0.178312948605,0.143973741219,-0.279479245237,0.118483538757,0.032214242069,0.107331770986,0.202849032197,0.031328061727,0.06574429126,-0.118330893366,0.206471783305,-0.320139631071,0.45511764293,0.298063826466,0.423313407711,0.333063228331,0.158844175406,-0.371785618003,0.137927282686,0.159419689957,0.219976764017,0.427063103248,0.114939709788,0.134328165001,0.329260909709,-0.586279489824,-0.102531439864,-0.042928962181,0.01068359121,0.025494053648,-0.011563777699,0.083883632124,-0.075086899935,-0.12161657674,0.096351091907,0.109449551526
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.091105818746,-0.004434468699,-0.069471446446,0.038356110744,0.029765776531,-0.044391744168,0.026536743464,0.015193967237,0.030042810963,0.048339711342,0.038434493878,0.049859352997,-0.01361054911,0.009191707325,-0.100312958854,0.10194620704,0.079901554261,0.000047860858,0.102994390631,-0.001662435796,0.042685622472,-0.05280413314,-0.063960936564,0.131064499172,-0.240783413244,-0.092352172351,0.017697760191,0.0298650391,0.00515145129,0.105999492257,-0.075794572841,0.029334359843,-0.069329102559,0.042729730154,0.077715092019,-0.006577617024,-0.037350883616,0.050470354093,0.085801295037
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.48671102346,0.001524679091,-0.312228978174,0.240332327552,0.208196223408,-0.141230600628,0.22840461923,0.181726426319,0.258359568196,0.342329098921,0.247751935837,0.2873543334,0.088249277399,0.430021151155,-0.361436055597,0.488276821041,0.143414019473,0.253698664628,-0.382643332109,-0.288545754392,-0.279710148984,-0.09284231564,0.161917623111,0.398213909807,0.002730986115,0.363766917886,0.201609470026,-0.076333430467,-0.094264983457,0.166152599109,0.255035317493,0.29936744118,-0.006513351318,-0.19680690757,-0.165632262141,-0.026655008257,-0.401373894372,0.147835033806,-0.009302605898
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.096706384512,-0.014800970764,-0.091719729156,0.036061786524,0.028312156941,-0.058866809278,0.029420517325,0.017030064548,0.034869825386,0.053159277579,0.025003219879,0.033129502242,0.016489342311,0.075435779598,-0.118043458062,0.089506692551,0.056751787593,0.100098915693,0.067082393299,0.067924532984,0.013566800056,-0.059014882124,0.051305057209,0.023883650574,0.073712513518,0.086173076587,0.049044055815,-0.016431173164,0.015259619247,0.009921900493,0.027363964734,0.087089217494,-0.079792416521,0.086505221792,0.013775694286,0.092286106018,0.07584505967,0.011861579136,0.015341940061
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,0.039520433023,0.001702275493,-0.02419594173,0.021811021173,0.020083471305,-0.01007055285,0.024385156961,0.022021439782,0.032091252566,0.044608043362,0.042361634465,0.063599964361,0.029159169231,0.064438206906,-0.048682238092,0.045356554962,0.041852965289,0.031813621818,-0.003179439839,-0.075680017814,0.050072524885,0.060113565119,0.045686039133,0.099492146441,-0.008100945396,0.013198417042,0.061337213807,0.173941937371,0.107844927993,0.203637428874,-0.010101595559,-0.018165330756,-0.090570821571,0.143711726743,0.012579468896,-0.117384648935,-0.046376930207,-0.030717638924,-0.087821110772
