Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,47.947019519809,52.45567536834,52.450399835625,49.268155435428,51.463079980058,53.443362155908,52.108810010329,54.234816122335,56.028796770982,58.576228876057,61.937107524555,64.488296027142,67.034327023747,68.912951462453,67.988333178023,67.037970377876,75.067860191816,75.97928518567,79.467093980096,77.045407557104,74.731911782109,71.290763938866,64.97836138518,64.667200425522,67.510886189226,74.115131873643,78.772951744196,80.462192584258,84.903569784918,91.922049175534,97.950392330436,102.542964662064,104.110181596378,100,102.336296703975,100.118092304108,93.12881928445,86.480944362216,75.587591438229,69.806485701731
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,43.572411497572,47.288495634926,47.505134150498,46.694919503256,47.925936359263,47.991251043031,46.674797980132,46.995528491747,47.304085824787,48.931474169255,50.948230646368,53.304122762497,55.060959390314,57.567674014744,60.189705790412,59.517568745609,60.241368209192,64.741290458529,65.651020855792,67.350730881417,71.191837574535,71.570215433579,71.94444796632,73.16716688657,75.935912259987,79.396251613878,82.963958560599,84.919762960895,87.536522949701,84.033143819899,87.645902512765,92.226846166134,96.726678589952,100,101.420655520052,104.893295507646,104.294713424094,103.690996719675,103.124447751345,105.190378844527
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.025438347395,0.0891609435,-4.72524995523,3.851085251972,2.751349688157,-2.52572395176,3.079436773479,2.503790617851,4.160215043637,5.270613566836,4.197045562675,3.703755216269,3.254058447572,0.460026119295,-1.306014425362,8.727597258941,2.71777622515,3.543672229723,-1.416369392536,-0.498005602239,-2.91827056328,-5.783152632985,0.116979050732,4.361696434096,7.626130253684,5.754227087805,1.969303308285,4.651989795443,4.364732451392,5.861094938311,4.712124277362,2.59256947304,-1.839634023324,2.016882972933,-0.457145775627,-4.896159289861,-4.731217554349,-8.27696866046,-4.095599931002
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,3.265107884407,-1.39690986454,0.689942339771,0.490414121129,1.300524488948,-0.649171786203,0.619355808127,-1.332119052193,-0.266052869365,3.313003128094,1.366954718274,-0.18238463827,2.870058322625,13.731681269823,-0.616119950059,-4.284787954498,-3.243061667001,-7.660446594306,8.422329007341,6.597815047992,7.680829924919,6.050292928577,-4.774780573377,12.177134858468,-11.966878771925,7.71302246829,-10.794329879035,-1.643783524354,-3.382853234095,1.866864354776,-4.457203676382,12.64016383025,-1.273741613715,-1.083401592909,2.046575434732,1.401037012881,13.428634682492,3.454371070976,-5.45965948356
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,9.403412127979,-0.010057124759,-6.067149936264,4.455057278341,3.847966691105,-2.497133585431,4.079936025377,3.307802583122,4.546647888028,5.737615263026,4.118998455934,3.948051279777,2.802481239261,-1.341719175869,-1.397832180499,11.978121904164,1.214134772892,4.59047329269,-3.047407803282,-3.002769208899,-4.604656513105,-8.854446501793,-0.478868584903,4.39741591563,9.782489991179,6.284573410047,2.144442734034,5.519831187808,8.266412600078,6.558103533343,4.688671706526,1.528351495862,-3.947915115846,2.336296703975,-2.167563681031,-6.981028961707,-7.138364872778,-12.596246496063,-7.64822059613
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.528525297622,0.458120971418,-1.705530700481,2.636297201287,0.136282540789,-2.743110534288,0.687159935328,0.656567428738,3.440270150227,4.121593537397,4.624090152377,3.295873821326,4.552617048789,4.554694662488,-1.116697674422,1.216110602025,7.469820794427,1.405178041432,2.58900776175,5.703140326541,0.53149050781,0.522888649242,1.699532006727,3.784136370497,4.556920765031,4.493545821372,2.357414513758,3.081449944709,-4.002191327402,4.299206870814,5.226648961372,4.879091729661,3.384093672775,1.420655520052,3.423996788215,-0.570658096549,-0.57885647757,-0.546382025685,2.003337848813
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.025438347395,0.0891609435,-4.72524995523,3.851085251972,2.751349688157,-2.52572395176,3.079436773479,2.503790617851,4.160215043637,5.270613566836,4.197045562675,3.703755216269,3.254058447572,0.460026119295,-1.306014425362,8.727597258941,2.71777622515,3.543672229723,-1.416369392536,-0.498005602239,-2.91827056328,-5.783152632985,0.116979050732,4.361696434096,7.626130253684,5.754227087805,1.969303308285,4.651989795443,4.364732451392,5.861094938311,4.712124277362,2.59256947304,-1.839634023324,2.016882972933,-0.457145775627,-4.896159289861,-4.731217554349,-8.27696866046,-4.095599931002
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.072751608889,-0.029480796458,0.014344555736,0.010775701344,0.027651246276,-0.013607551015,0.013232503658,-0.02778141381,-0.005340908355,0.063681042463,0.025786374063,-0.003347074666,0.050696803123,0.241654797548,-0.012275103179,-0.085963576262,-0.057277166094,-0.127443272114,0.124956609626,0.107656707043,0.134265866984,0.117309926682,-0.104206565938,0.252773200423,-0.267011530575,0.140767402217,-0.200652078441,-0.026731024732,-0.051702133498,0.026414264111,-0.06068547964,0.15702759873,-0.017373286862,-0.014862320824,0.027222126158,0.019104348846,0.195235518779,0.05979543769,-0.106594565497
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,6.60140493869,-0.0070848028,-4.269803888094,3.091122201329,2.685422470179,-1.761300882292,2.878541500961,2.356425444998,3.264364463935,4.13472840254,2.981463867753,2.855586256881,2.031781872711,-0.968484022099,-0.990891549109,8.483119687625,0.885578678444,3.299235202671,-2.212355695183,-2.143882347029,-3.204821043144,-6.055606330376,-0.316825027817,2.892066311555,6.435891794509,4.217455187323,1.44631078436,3.729222180717,5.631137585804,4.634440507646,3.335177627978,1.086913816645,-2.77850445234,1.608947651068,-1.497419313261,-4.739841117494,-4.74041716804,-8.15351138343,-4.71754032519
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,2.351281799816,0.125726542758,-0.469790622872,0.749187349299,0.038275971702,-0.750815518452,0.187662768859,0.175146586663,0.901191488057,1.072204121833,1.189795320859,0.851516034054,1.171579771739,1.186855343846,-0.302847773073,0.330441147577,1.889474712801,0.371880299166,0.671029693021,1.538220037747,0.15228461288,0.155143770708,0.538010644487,1.216856922118,1.45724998975,1.396004498264,0.723644602366,0.949498639458,-1.214703000915,1.200240166555,1.437632129025,1.348628057666,0.956243715878,0.422797642689,1.013051411477,-0.175422521213,-0.186035905088,-0.18325271472,0.728534959684
